MAG,orf,FeGenie_HMM,Shaomei_Type,METABOLIC
Ki3-D2_megahit_metabat_bin-1440,bin-1440:0335/1044_4,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1440,bin-1440:0893/1044_2,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1748,bin-1748:202/323_2,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:436/688_9,Cyc2_repCluster2,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:404/688_3,CbcB,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:604/688_2,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:037/688_2,MtoA,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:140/688_1,DFE_0448,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:234/688_1,DFE_0461,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:234/688_7,DFE_0449,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:269/688_1,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Ki3-D2_megahit_metabat_bin-1074,bin-1074:269/688_2,MtoA,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:272/688_3,DFE_0462,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:404/688_2,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:572/688_4,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Ki3-D2_megahit_metabat_bin-1074,bin-1074:620/688_1,MtrB_TIGR03509,Not_found,mtrB
Ki3-D2_megahit_metabat_bin-1074,bin-1074:234/688_2,Not_found,PCC_porin,Not_found
Ki3-D2_megahit_metabat_bin-1074,bin-1074:272/688_2,Not_found,PCC_porin,Not_found
Ki3-D2_megahit_metabat_bin-1289,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0722,bin-0722:139/276_2,Cyc2_repCluster1,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1454,bin-1454:011/100_20,sulfocyanin,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0596,bin-0596:256/438_1,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0596,bin-0596:256/438_2,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1060,bin-1060:770/800_2,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1808,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0518,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0786,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2387,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:055/244_62,Cyc2_repCluster2,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:195/244_3,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:195/244_4,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:008/244_14,DFE_0465,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:008/244_9,DFE_0462,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:008/244_16,Not_found,PCC_porin,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:008/244_11,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:008/244_15,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:008/244_18,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1425,bin-1425:008/244_19,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:133/259_39,Cyc2_repCluster3,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:151/259_20,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:115/259_54,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:115/259_55,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:033/259_2,637864947_YP_466596_{pc}_hypothetical_protein_[Anaeromyxobacter_dehalogenans_2CP-C:_NC_007760],Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:033/259_3,637864946_YP_466595_{porin}_hypothetical_protein_[Anaeromyxobacter_dehalogenans_2CP-C:_NC_007760],PCC_porin,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:033/259_4,DFE_0462,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:129/259_6,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Ki3-D2_megahit_metabat_bin-0050,bin-0050:151/259_18,DFE_0448,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:159/259_18,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Ki3-D2_megahit_metabat_bin-0050,bin-0050:182/259_16,DFE_0461,Not_found,nrfH
Ki3-D2_megahit_metabat_bin-0050,bin-0050:182/259_33,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Ki3-D2_megahit_metabat_bin-0050,bin-0050:186/259_3,DFE_0462,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:186/259_4,DFE_0462,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:236/259_10,DFE_0449,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:033/259_1,Not_found,Outer_Surface_MHC_in_PCC,nrfA
Ki3-D2_megahit_metabat_bin-0050,bin-0050:068/259_1,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:074/259_114,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0050,bin-0050:133/259_33,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0100,bin-0100:201/219_1,EetB,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0439,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1262,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2273,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1882,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1134,bin-1134:092/636_2,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1202,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2028,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:049/215_37,DFE_0462,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:116/215_58,DFE_0449,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:207/215_27,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Ki3-D2_megahit_metabat_bin-1766,bin-1766:049/215_32,Not_found,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:049/215_34,Not_found,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:049/215_36,Not_found,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:049/215_39,Not_found,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:049/215_30,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:049/215_31,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:075/215_8,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:110/215_14,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1766,bin-1766:183/215_5,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1623,bin-1623:009/116_49,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1623,bin-1623:013/116_8,DFE_0462,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1623,bin-1623:024/116_21,DFE_0448,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1623,bin-1623:082/116_3,DFE_0461,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-1623,bin-1623:082/116_5,DFE_0461,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-2384,bin-2384:574/661_6,Cyc2_repCluster3,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2384,bin-2384:404/661_3,Cyc2_repCluster3,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2271,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1065,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2124,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1135,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0733,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0726,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1070,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0371,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0389,bin-0389:228/484_3,Cyc2_repCluster2,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0343,bin-0343:205/818_2,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1786,bin-1786:013/810_11,Not_found,Outer_Surface_MHC,nrfA
Ki3-D2_megahit_metabat_bin-2128,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1755,bin-1755:384/654_4,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1755,bin-1755:384/654_5,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2234,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0904,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1414,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0618,bin-0618:195/358_8,DFE_0462,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1068,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2221,bin-2221:329/469_7,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2221,bin-2221:329/469_8,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2221,bin-2221:329/469_10,ImcH,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2221,bin-2221:059/469_1,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2221,bin-2221:272/469_2,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2221,bin-2221:301/469_6,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1918,bin-1918:202/960_3,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1918,bin-1918:202/960_4,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0630,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0842,bin-0842:225/260_3,sulfocyanin,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2044,bin-2044:120/313_1,Not_found,Outer_Surface_MHC,nrfA
Ki3-D2_megahit_metabat_bin-1461,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1607,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1218,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1245,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0182,bin-0182:187/278_3,Cyc2_repCluster2,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0182,bin-0182:087/278_15,MtrB_TIGR03509,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0182,bin-0182:087/278_16,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0182,bin-0182:244/278_1,DFE_0462,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0182,bin-0182:151/278_3,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0182,bin-0182:166/278_3,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0588,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2083,bin-2083:070/145_106,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2083,bin-2083:070/145_107,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2083,bin-2083:070/145_108,ImcH,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2083,bin-2083:070/145_99,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1874,bin-1874:330/404_7,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0885,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0761,bin-0761:281/389_3,DFE_0449,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0761,bin-0761:053/389_2,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0457,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0965,bin-0965:040/236_47,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0965,bin-0965:094/236_26,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-2366,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:564/954_10,CbcB,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:028/954_1,CbcL,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:073/954_5,DFE_0449,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:137/954_1,,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:223/954_1,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Ki3-D2_megahit_metabat_bin-0340,bin-0340:223/954_2,MtoA,Periplasmic_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:564/954_9,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:622/954_1,DFE_0461,Outer_Surface_MHC_in_PCC,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:866/954_4,DFE_0462,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:871/954_7,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0340,bin-0340:622/954_2,Not_found,PCC_porin,Not_found
Ki3-D2_megahit_metabat_bin-0484,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1937,bin-1937:0319/1010_2,ImcH,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1937,bin-1937:0016/1010_22,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1937,bin-1937:0572/1010_10,DFE_0461,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1992,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1458,bin-1458:859/981_2,sulfocyanin,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0883,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1405,bin-1405:269/564_11,MtoA,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2057,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2164,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1078,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1290,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2042,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1797,bin-1797:377/486_4,Cyc2_repCluster2,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1797,bin-1797:194/486_8,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0450,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1557,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0575,bin-0575:0921/1073_2,Cyc2_repCluster2,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0575,bin-0575:0297/1073_1,Not_found,Outer_Surface_MHC,Not_found
Ki3-D2_megahit_metabat_bin-0961,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1535,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0657,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0825,bin-0825:104/147_5,FoxZ,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-1311,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-2036,Not_found,Not_found,Not_found,Not_found
Ki3-D2_megahit_metabat_bin-0481,Not_found,Not_found,Not_found,Not_found
