MAG,orf,FeGenie_HMM,Shaomei_Type,METABOLIC
Umea3p4_megahit_metabat_bin-0821,bin-0821:060/225_23,CbcL,Outer_Surface_MHC_in_PCC,mtrC
Umea3p4_megahit_metabat_bin-0821,bin-0821:015/225_1,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0821,bin-0821:015/225_2,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0821,bin-0821:209/225_5,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0821,bin-0821:092/225_3,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0821,bin-0821:126/225_1,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0821,bin-0821:126/225_2,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0821,bin-0821:060/225_25,DFE_0448,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0821,bin-0821:060/225_24,Not_found,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-0775,bin-0775:300/611_2,Cyc2_repCluster3,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0775,bin-0775:177/611_3,DFE_0462,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0775,bin-0775:565/611_2,MtrA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0775,bin-0775:279/611_3,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1414,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0147,bin-0147:21/95_29,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0147,bin-0147:69/95_39,DFE_0461,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0510,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0455,bin-0455:578/848_2,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0455,bin-0455:578/848_3,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0455,bin-0455:034/848_1,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0455,bin-0455:162/848_2,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0455,bin-0455:392/848_3,MtrB_TIGR03509,Not_found,mtrB
Umea3p4_megahit_metabat_bin-0455,bin-0455:501/848_4,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0455,bin-0455:512/848_2,EetB,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0644,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0180,bin-0180:0301/1873_1,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0180,bin-0180:1657/1873_2,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0180,bin-0180:0019/1873_2,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0180,bin-0180:0851/1873_2,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0180,bin-0180:0922/1873_1,MtrA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0180,bin-0180:1232/1873_3,DFE_0465,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0836,bin-0836:126/179_2,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0836,bin-0836:126/179_3,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0836,bin-0836:146/179_1,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0836,bin-0836:146/179_2,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0836,bin-0836:094/179_2,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0905,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0893,bin-0893:0525/1293_1,DFE_0449,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0893,bin-0893:0709/1293_3,DFE_0462,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0893,bin-0893:0730/1293_2,DFE_0449,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0893,bin-0893:0788/1293_1,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-0893,bin-0893:0995/1293_1,MtrA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1533,bin-1533:1093/1560_2,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1533,bin-1533:0903/1560_1,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1533,bin-1533:1079/1560_4,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1533,bin-1533:0629/1560_5,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1533,bin-1533:0314/1560_2,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1533,bin-1533:1093/1560_4,DFE_0461,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0762,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:304/360_2,ExtA_pcc_cyt,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:203/360_37,CbcB,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:271/360_9,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:271/360_10,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:138/360_52,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-1556,bin-1556:203/360_36,DFE_0462,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:225/360_2,,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:285/360_1,DFE_0449,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:304/360_3,DFE_0449,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:329/360_5,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-1556,bin-1556:329/360_6,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-1556,bin-1556:329/360_7,MtrB_TIGR03509,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:329/360_8,MtoA,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:329/360_9,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-1556,bin-1556:331/360_2,DFE_0462,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1556,bin-1556:225/360_3,Not_found,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:641/822_1,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:641/822_2,MtrB_TIGR03509,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:180/822_14,CbcB,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:665/822_3,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:791/822_3,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:791/822_4,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:179/822_1,DFE_0462,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:591/822_5,DFE_0449,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:179/822_2,Not_found,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-1019,bin-1019:591/822_6,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0447,bin-0447:0236/1270_7,Cyc2_repCluster3,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0447,bin-0447:0054/1270_2,DFE_0461,Not_found,nrfH
Umea3p4_megahit_metabat_bin-0447,bin-0447:0638/1270_2,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-0447,bin-0447:0469/1270_2,Not_found,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-0447,bin-0447:0486/1270_2,Not_found,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-0447,bin-0447:0469/1270_1,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0447,bin-0447:0486/1270_1,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0447,bin-0447:0206/1270_2,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0712,bin-0712:353/478_4,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0712,bin-0712:353/478_5,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0712,bin-0712:299/478_19,DFE_0461,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0712,bin-0712:299/478_16,Not_found,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0712,bin-0712:026/478_33,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1096,bin-1096:098/195_9,ImcH,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1096,bin-1096:177/195_26,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1096,bin-1096:098/195_6,Not_found,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1096,bin-1096:098/195_2,Not_found,Outer_Surface_MHC,nrfA
Umea3p4_megahit_metabat_bin-0332,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0738,bin-0738:0070/1105_3,DFE_0449,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0738,bin-0738:0307/1105_1,DFE_0449,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0738,bin-0738:0431/1105_5,DFE_0448,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0738,bin-0738:0070/1105_6,Not_found,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-0738,bin-0738:0070/1105_4,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0738,bin-0738:0636/1105_7,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0059,bin-0059:075/529_4,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1050,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1240,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0643,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0122,bin-0122:150/810_6,DFE_0462,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0122,bin-0122:391/810_17,DFE_0462,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0122,bin-0122:542/810_2,DFE_0462,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:58/77_180,ImcH,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:58/77_181,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:62/77_78,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:62/77_90,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:18/77_56,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:18/77_57,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:58/77_15,DFE_0461,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0344,bin-0344:74/77_9,DFE_0462,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0686,bin-0686:0815/1061_1,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0686,bin-0686:0815/1061_4,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0686,bin-0686:0017/1061_2,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0686,bin-0686:0402/1061_2,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0882,bin-0882:415/436_3,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0882,bin-0882:147/436_2,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0882,bin-0882:147/436_3,ImcH,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0882,bin-0882:171/436_5,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0882,bin-0882:356/436_5,DFE_0461,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:052/304_13,ExtA_pcc_cyt,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:158/304_71,ImcH,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:176/304_13,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:012/304_3,DFE_0448,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:052/304_12,DFE_0449,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:182/304_22,Not_found,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:182/304_36,Not_found,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:145/304_59,Not_found,Outer_Surface_MHC,octR
Umea3p4_megahit_metabat_bin-0228,bin-0228:182/304_30,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0228,bin-0228:182/304_33,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0637,bin-0637:044/243_25,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0637,bin-0637:044/243_26,MtrB_TIGR03509,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0637,bin-0637:044/243_27,CymA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0637,bin-0637:243/243_32,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0637,bin-0637:243/243_33,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1559,bin-1559:52/81_25,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1559,bin-1559:52/81_26,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1390,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0448,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0247,bin-0247:158/663_6,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0247,bin-0247:158/663_7,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0247,bin-0247:030/663_10,DFE_0449,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0247,bin-0247:058/663_5,DFE_0448,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0247,bin-0247:360/663_1,Not_found,Outer_Surface_MHC,nrfA
Umea3p4_megahit_metabat_bin-0112,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0801,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1487,bin-1487:137/526_15,DFE_0449,Not_found,nrfA
Umea3p4_megahit_metabat_bin-1487,bin-1487:186/526_19,MtrA,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1487,bin-1487:186/526_20,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-1487,bin-1487:186/526_26,MtrA,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1487,bin-1487:277/526_8,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0476,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0230,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0398,bin-0398:165/869_1,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0398,bin-0398:165/869_2,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0551,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0328,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0449,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0316,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0839/1141_6,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0201/1141_2,Cyc2_repCluster3,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0133/1141_4,DFE_0461,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0133/1141_9,DFE_0462,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0186/1141_2,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-0980,bin-0980:0276/1141_15,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-0980,bin-0980:0596/1141_2,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0729/1141_6,DFE_0449,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0839/1141_1,DFE_0462,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0928/1141_9,DFE_0449,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:1070/1141_5,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:1099/1141_4,DFE_0449,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0186/1141_1,Not_found,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0980,bin-0980:0729/1141_7,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:1065/1236_5,ExtB_porin,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:1065/1236_6,ExtC_pcc_lp_cyt,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0214/1236_2,ExtC_pcc_lp_cyt,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0214/1236_3,ExtB_porin,PCC_porin,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:1118/1236_1,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0957/1236_7,Cyc2_repCluster3,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:1065/1236_7,637127415_NP_953769_{omc}_cytochrome_c_family_protein_[Geobacter_sulfurreducens_PCA:_NC_002939],Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0214/1236_1,637127415_NP_953769_{omc}_cytochrome_c_family_protein_[Geobacter_sulfurreducens_PCA:_NC_002939],Not_found,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:1065/1236_4,Not_found,Outer_Surface_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0048/1236_1,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0052/1236_1,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0260/1236_1,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0512/1236_1,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0908/1236_2,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0908/1236_3,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-0244,bin-0244:0995/1236_2,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1393,bin-1393:0668/1137_4,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0232,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0606,bin-0606:053/264_49,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0606,bin-0606:053/264_50,MtrB_TIGR03509,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0553,bin-0553:0395/1467_3,FoxZ,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1469,bin-1469:098/195_9,ImcH,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1469,bin-1469:177/195_26,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1469,bin-1469:098/195_6,Not_found,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1469,bin-1469:098/195_2,Not_found,Outer_Surface_MHC,nrfA
Umea3p4_megahit_metabat_bin-0339,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0733,bin-0733:89/98_46,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0733,bin-0733:89/98_47,Cyc1,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0733,bin-0733:30/98_10,CbcL,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-0733,bin-0733:84/98_8,MtrB_TIGR03509,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0733,bin-0733:84/98_9,MtrA,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-0733,bin-0733:84/98_10,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-0733,bin-0733:84/98_11,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
Umea3p4_megahit_metabat_bin-0733,bin-0733:51/98_26,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0733,bin-0733:30/98_8,DFE_0448,Periplasmic_MHC_in_PCC,Not_found
Umea3p4_megahit_metabat_bin-1006,bin-1006:441/598_1,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1006,bin-1006:441/598_3,MtoA,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1006,bin-1006:441/598_4,MtrB_TIGR03509,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1006,bin-1006:598/598_1,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1006,bin-1006:386/598_1,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1006,bin-1006:188/598_4,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1427,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0867,bin-0867:0345/1020_2,Cyc2_repCluster2,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0867,bin-0867:0223/1020_5,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1500,Not_found,Not_found,Not_found,Not_found
Umea3p4_megahit_metabat_bin-0306,bin-0306:214/471_12,Not_found,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1352,bin-1352:145/657_4,CbcL,Outer_Surface_MHC,Not_found
Umea3p4_megahit_metabat_bin-1352,bin-1352:145/657_5,CbcL,Not_found,Not_found
Umea3p4_megahit_metabat_bin-1352,bin-1352:479/657_1,CbcL,Not_found,Not_found
