MAG,orf,FeGenie_HMM,Shaomei_Type,METABOLIC
I2_megahit_metabat_bin-264,bin-264:239/351_36,Not_found,Outer_Surface_MHC,Not_found
I2_megahit_metabat_bin-194,bin-194:415/462_3,Cyc2_repCluster2,Not_found,Not_found
I2_megahit_metabat_bin-194,bin-194:051/462_1,MtrB_TIGR03509,Not_found,mtrB
I2_megahit_metabat_bin-194,bin-194:118/462_2,MtoA,Not_found,Not_found
I2_megahit_metabat_bin-146,bin-146:147/287_9,DFE_0461,Not_found,Not_found
I2_megahit_metabat_bin-028,bin-028:417/552_1,Cyc2_repCluster3,Not_found,Not_found
I2_megahit_metabat_bin-028,bin-028:241/552_1,Cyc2_repCluster3,Not_found,Not_found
I2_megahit_metabat_bin-028,bin-028:222/552_4,DFE_0461,Not_found,Not_found
I2_megahit_metabat_bin-149,bin-149:133/277_22,Cyc2_repCluster2,Not_found,Not_found
I2_megahit_metabat_bin-149,bin-149:052/277_8,Not_found,Outer_Surface_MHC,nrfA
I2_megahit_metabat_bin-116,Not_found,Not_found,Not_found,Not_found
I2_megahit_metabat_bin-105,Not_found,Not_found,Not_found,Not_found
I2_megahit_metabat_bin-158,bin-158:100/116_20,Cyc2_repCluster3,Not_found,Not_found
I2_megahit_metabat_bin-158,bin-158:100/116_70,Cyc2_repCluster1,Not_found,Not_found
I2_megahit_metabat_bin-158,bin-158:046/116_80,Cyc2_repCluster3,Not_found,Not_found
I2_megahit_metabat_bin-054,bin-054:087/228_5,Cyc2_repCluster2,Not_found,Not_found
I2_megahit_metabat_bin-054,bin-054:118/228_7,MtoA,Not_found,Not_found
I2_megahit_metabat_bin-279,Not_found,Not_found,Not_found,Not_found
I2_megahit_metabat_bin-224,bin-224:634/789_2,Cyc2_repCluster2,Not_found,Not_found
I2_megahit_metabat_bin-171,Not_found,Not_found,Not_found,Not_found
I2_megahit_metabat_bin-280,Not_found,Not_found,Not_found,Not_found
I2_megahit_metabat_bin-230,Not_found,Not_found,Not_found,Not_found
I2_megahit_metabat_bin-106,bin-106:677/689_1,MtrB_TIGR03509,Not_found,Not_found
I2_megahit_metabat_bin-106,bin-106:677/689_2,MtoA,Not_found,Not_found
I2_megahit_metabat_bin-106,bin-106:500/689_2,MtrC_TIGR03507,Not_found,Not_found
