MAG,orf,FeGenie_HMM,Shaomei_Type,METABOLIC
MJ111018A_megahit_metabat_bin-854,bin-854:083/249_2,EetB,Not_found,Not_found
MJ111018A_megahit_metabat_bin-854,bin-854:083/249_3,EetA,Not_found,Not_found
MJ111018A_megahit_metabat_bin-696,bin-696:261/800_7,ImcH,Not_found,Not_found
MJ111018A_megahit_metabat_bin-696,bin-696:452/800_1,CbcL,Not_found,Not_found
MJ111018A_megahit_metabat_bin-696,bin-696:042/800_1,DFE_0449,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-696,bin-696:484/800_1,DFE_0449,Not_found,Not_found
MJ111018A_megahit_metabat_bin-696,bin-696:344/800_1,Not_found,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-201,bin-201:056/251_1,Cyc2_repCluster3,Not_found,Not_found
MJ111018A_megahit_metabat_bin-201,bin-201:155/251_12,Cyc2_repCluster3,Not_found,Not_found
MJ111018A_megahit_metabat_bin-201,bin-201:092/251_3,Cyc2_repCluster3,Not_found,Not_found
MJ111018A_megahit_metabat_bin-154,Not_found,Not_found,Not_found,Not_found
MJ111018A_megahit_metabat_bin-902,Not_found,Not_found,Not_found,Not_found
MJ111018A_megahit_metabat_bin-480,bin-480:129/192_6,Cyc2_repCluster3,Not_found,Not_found
MJ111018A_megahit_metabat_bin-480,bin-480:101/192_3,Cyc2_repCluster3,Not_found,Not_found
MJ111018A_megahit_metabat_bin-480,bin-480:040/192_1,Cyc2_repCluster3,Not_found,Not_found
MJ111018A_megahit_metabat_bin-480,bin-480:165/192_6,Cyc2_repCluster3,Not_found,Not_found
MJ111018A_megahit_metabat_bin-480,bin-480:066/192_36,DFE_0461,Not_found,Not_found
MJ111018A_megahit_metabat_bin-344,bin-344:121/317_11,MtoA,Not_found,Not_found
MJ111018A_megahit_metabat_bin-344,bin-344:121/317_12,MtrB_TIGR03509,Not_found,Not_found
MJ111018A_megahit_metabat_bin-846,Not_found,Not_found,Not_found,Not_found
MJ111018A_megahit_metabat_bin-333,bin-333:091/321_1,MtrB_TIGR03509,Not_found,Not_found
MJ111018A_megahit_metabat_bin-712,Not_found,Not_found,Not_found,Not_found
MJ111018A_megahit_metabat_bin-771,Not_found,Not_found,Not_found,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_77,OmcF,Not_found,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_233,OmcS,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_388,DFE_0462,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_392,DFE_0463,Not_found,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_393,DFE_0462,Periplasmic_MHC_in_PCC,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_394,DFE_0461,Periplasmic_MHC_in_PCC,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_400,OmcS,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:07/20_203,OmcS,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:11/20_4,CbcB,Not_found,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:02/20_249,MtrA,Not_found,Not_found
MJ111018A_megahit_metabat_bin-976,bin-976:08/20_138,MtoA,Not_found,Not_found
MJ111018A_megahit_metabat_bin-418,Not_found,Not_found,Not_found,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:18/68_145,ImcH,Not_found,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:62/68_49,ExtC_pcc_lp_cyt,Outer_Surface_MHC_in_PCC,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:62/68_50,ExtB_porin,PCC_porin,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:65/68_19,CbcL,Not_found,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:65/68_20,CbcL,Not_found,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:62/68_48,637127415_NP_953769_{omc}_cytochrome_c_family_protein_[Geobacter_sulfurreducens_PCA:_NC_002939],Outer_Surface_MHC_in_PCC,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:62/68_51,Not_found,Outer_Surface_MHC_in_PCC,mtrC
MJ111018A_megahit_metabat_bin-851,bin-851:21/68_36,Not_found,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:29/68_77,Not_found,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-851,bin-851:57/68_40,Not_found,Outer_Surface_MHC,Not_found
MJ111018A_megahit_metabat_bin-901,Not_found,Not_found,Not_found,Not_found
