MAG,orf,FeGenie_HMM,Shaomei_Type,METABOLIC
A2_megahit_metabat_bin-0915,bin-0915:042/147_4,Cyc1,Not_found,Not_found
A2_megahit_metabat_bin-0915,bin-0915:042/147_10,Cyc2_repCluster2,Not_found,Not_found
A2_megahit_metabat_bin-0915,bin-0915:042/147_11,Cyc1,Not_found,Not_found
A2_megahit_metabat_bin-0915,bin-0915:075/147_5,MtoA,Not_found,Not_found
A2_megahit_metabat_bin-0915,bin-0915:088/147_40,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
A2_megahit_metabat_bin-0915,bin-0915:088/147_41,MtoA,Periplasmic_MHC_in_PCC,Not_found
A2_megahit_metabat_bin-0915,bin-0915:088/147_42,MtrB_TIGR03509,Not_found,mtrB
A2_megahit_metabat_bin-0915,bin-0915:088/147_44,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
A2_megahit_metabat_bin-0915,bin-0915:099/147_7,DFE_0461,Not_found,Not_found
A2_megahit_metabat_bin-0915,bin-0915:101/147_32,DFE_0449,Outer_Surface_MHC_in_PCC,Not_found
A2_megahit_metabat_bin-0915,bin-0915:101/147_34,Not_found,PCC_porin,Not_found
A2_megahit_metabat_bin-1047,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0034,bin-0034:228/285_37,ImcH,Not_found,Not_found
A2_megahit_metabat_bin-0034,bin-0034:111/285_7,CbcL,Not_found,Not_found
A2_megahit_metabat_bin-0034,bin-0034:099/285_2,DFE_0461,Periplasmic_MHC_in_PCC,Not_found
A2_megahit_metabat_bin-0034,bin-0034:111/285_8,DFE_0449,Periplasmic_MHC_in_PCC,Not_found
A2_megahit_metabat_bin-0034,bin-0034:228/285_38,DFE_0448,Not_found,Not_found
A2_megahit_metabat_bin-0034,bin-0034:099/285_1,Not_found,Outer_Surface_MHC,nrfA
A2_megahit_metabat_bin-0034,bin-0034:111/285_13,Not_found,Outer_Surface_MHC,Not_found
A2_megahit_metabat_bin-0253,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0709,bin-0709:054/490_10,Cyc2_repCluster2,Not_found,Not_found
A2_megahit_metabat_bin-0709,bin-0709:228/490_4,ImcH,Not_found,Not_found
A2_megahit_metabat_bin-0709,bin-0709:124/490_2,DFE_0461,Not_found,Not_found
A2_megahit_metabat_bin-0709,bin-0709:385/490_17,DFE_0461,Not_found,Not_found
A2_megahit_metabat_bin-0303,bin-0303:257/756_2,MtoA,Not_found,Not_found
A2_megahit_metabat_bin-0946,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0978,bin-0978:0198/1291_1,ImcH,Not_found,Not_found
A2_megahit_metabat_bin-0978,bin-0978:0051/1291_1,CbcL,Not_found,Not_found
A2_megahit_metabat_bin-0978,bin-0978:0977/1291_1,CbcL,Not_found,Not_found
A2_megahit_metabat_bin-0978,bin-0978:1267/1291_1,MtrC_TIGR03507,Outer_Surface_MHC,mtrC
A2_megahit_metabat_bin-0978,bin-0978:1267/1291_2,MtrA,Periplasmic_MHC_in_PCC,Not_found
A2_megahit_metabat_bin-0978,bin-0978:0419/1291_1,Not_found,Outer_Surface_MHC,Not_found
A2_megahit_metabat_bin-0579,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0671,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0251,bin-0251:558/760_1,Cyc2_repCluster2,Not_found,Not_found
A2_megahit_metabat_bin-0251,bin-0251:491/760_3,Cyc1,Not_found,Not_found
A2_megahit_metabat_bin-0251,bin-0251:491/760_4,Cyc2_repCluster2,Not_found,Not_found
A2_megahit_metabat_bin-0981,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-1000,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-1048,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0937,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0867,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0555,bin-0555:028/663_1,DFE_0449,Not_found,Not_found
A2_megahit_metabat_bin-0555,bin-0555:212/663_2,EetB,Not_found,Not_found
A2_megahit_metabat_bin-0555,bin-0555:212/663_3,EetA,Not_found,Not_found
A2_megahit_metabat_bin-0307,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0936,bin-0936:036/621_1,Cyc2_repCluster2,Not_found,Not_found
A2_megahit_metabat_bin-0175,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0719,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0358,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0920/1103_2,ExtB_porin,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0833/1103_3,CbcB,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0833/1103_4,CbcA,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0829/1103_1,CbcL,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0860/1103_2,ImcH,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0365/1103_5,ImcH,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0609/1103_1,OmcF,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0004/1103_2,DFE_0461,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0670/1103_1,DFE_0449,Not_found,nrfA
A2_megahit_metabat_bin-0304,bin-0304:0843/1103_1,DFE_0449,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:1034/1103_4,DFE_0448,Not_found,Not_found
A2_megahit_metabat_bin-0304,bin-0304:0844/1103_3,Not_found,Outer_Surface_MHC,Not_found
A2_megahit_metabat_bin-0438,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0603,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0406,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-1005,bin-1005:115/162_5,Cyc2_repCluster2,Not_found,Not_found
A2_megahit_metabat_bin-0660,Not_found,Not_found,Not_found,Not_found
A2_megahit_metabat_bin-0871,bin-0871:585/687_11,Cyc2_repCluster2,Not_found,Not_found
