MAG,orf,FeGenie_HMM,Shaomei_Type
K_DeepCast_1200m_m2_204,Not found,Not found,Not found
K_DeepCast_150m_m2_259,K_DeepCast_150m_m2_259_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10019893_7,Not found,Outer Surface MHC
K_DeepCast_65m_m2_221,Not found,Not found,Not found
M_DeepCast_400m_m1_331,M_DeepCast_400m_m1_331_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10024648_3,DFE_0448,Not found
M_DeepCast_400m_m1_331,M_DeepCast_400m_m1_331_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10086162_3,Not found,PCC porin
M_DeepCast_400m_m1_331,M_DeepCast_400m_m1_331_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10086162_2,Not found,Outer Surface MHC in PCC
K_Offshore_80m_m1_031,Not found,Not found,Not found
M_surface_10_m2_213,Not found,Not found,Not found
K_DeepCast_100m_m2_152,Not found,Not found,Not found
M_DeepCast_50m_m1_285,M_DeepCast_50m_m1_285_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10006206_2,Not found,Outer Surface MHC
M_DeepCast_65m_m1_019,Not found,Not found,Not found
M_surface_9_mx_130,Not found,Not found,Not found
M_surface_10_m2_180,M_surface_10_m2_180_Ga0194123_10001205_39,FoxZ,Not found
K_Offshore_surface_mx_261,Not found,Not found,Not found
K_DeepCast_65m_m2_129,Not found,Not found,Not found
K_DeepCast_150m_m1_199,K_DeepCast_150m_m1_199_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000156_77,CbcB,Not found
K_DeepCast_150m_m1_199,K_DeepCast_150m_m1_199_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000056_120,FoxY,Not found
K_DeepCast_150m_m1_199,K_DeepCast_150m_m1_199_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001670_8,EetB,Not found
K_DeepCast_150m_m1_199,K_DeepCast_150m_m1_199_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001670_9,EetA,Not found
M_DeepCast_65m_m1_287,M_DeepCast_65m_m1_287_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10092124_1,Not found,Outer Surface MHC
M_surface_9_m2_101,Not found,Not found,Not found
M_DeepCast_100m_m2_010,Not found,Not found,Not found
M_DeepCast_65m_m2_181,M_DeepCast_65m_m2_181_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10004436_17,Not found,Outer Surface MHC
M_DeepCast_65m_m2_181,M_DeepCast_65m_m2_181_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10015540_4,Not found,Outer Surface MHC
K_Offshore_80m_m2_197,Not found,Not found,Not found
M_surface_9_m1_017,Not found,Not found,Not found
K_DeepCast_150m_m2_272,Not found,Not found,Not found
K_Offshore_80m_m2_049,Not found,Not found,Not found
K_DeepCast_100m_m2_321,K_DeepCast_100m_m2_321_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001688_19,CbcL,Not found
K_DeepCast_100m_m2_321,K_DeepCast_100m_m2_321_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001688_20,ImcH,Not found
K_DeepCast_100m_m2_321,K_DeepCast_100m_m2_321_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001688_21,CbcL,Not found
K_DeepCast_100m_m2_321,K_DeepCast_100m_m2_321_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10010430_4,DFE_0449,Not found
K_DeepCast_100m_m2_321,K_DeepCast_100m_m2_321_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10025524_3,DFE_0449,Outer Surface MHC
K_DeepCast_100m_m2_321,K_DeepCast_100m_m2_321_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10025524_4,DFE_0449,Periplasmic MHC in PCC
K_Offshore_80m_m2_119,K_Offshore_80m_m2_119_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000021_26,DFE_0461,Not found
K_Offshore_80m_m2_119,K_Offshore_80m_m2_119_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000071_60,DFE_0449,Not found
K_DeepCast_150m_m2_127,K_DeepCast_150m_m2_127_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10097304_2,CbcL,Not found
K_DeepCast_100m_m2_289,Not found,Not found,Not found
M_surface_9_m2_177,Not found,Not found,Not found
M_DeepCast_100m_m2_066,M_DeepCast_100m_m2_066_Ga0194119_10004005_10,MtrC_TIGR03507,Outer Surface MHC
M_DeepCast_100m_m2_066,M_DeepCast_100m_m2_066_Ga0194119_10004005_9,DFE_0462,Periplasmic MHC in PCC
M_DeepCast_100m_m2_066,M_DeepCast_100m_m2_066_Ga0194119_10013871_11,MtoA,Not found
M_DeepCast_100m_m2_066,M_DeepCast_100m_m2_066_Ga0194119_10017453_3,DFE_0449,Not found
M_DeepCast_100m_m2_066,M_DeepCast_100m_m2_066_Ga0194119_10004005_7,Not found,Periplasmic MHC in PCC
M_surface_9_m1_271,Not found,Not found,Not found
K_DeepCast_100m_m1_149,Not found,Not found,Not found
K_DeepCast_250m_m1_043,K_DeepCast_250m_m1_043_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10020056_2,EetA,Not found
K_Offshore_120m_mx_094,K_Offshore_120m_mx_094_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10009682_7,Not found,Outer Surface MHC
K_Offshore_80m_m2_211,K_Offshore_80m_m2_211_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003904_18,Not found,Outer Surface MHC
K_DeepCast_150m_m2_049,K_DeepCast_150m_m2_049_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10024266_7,DFE_0449,Not found
M_DeepCast_50m_m2_133,M_DeepCast_50m_m2_133_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10001096_33,DFE_0449,Not found
M_DeepCast_50m_m2_133,M_DeepCast_50m_m2_133_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10005264_11,Not found,Outer Surface MHC
K_DeepCast_35m_m1_264,Not found,Not found,Not found
M_DeepCast_400m_m2_244,M_DeepCast_400m_m2_244_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002283_4,CbcL,Not found
M_DeepCast_400m_m2_244,M_DeepCast_400m_m2_244_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002283_10,DFE_0461,Not found
M_DeepCast_400m_m2_244,M_DeepCast_400m_m2_244_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002283_14,DFE_0462,Periplasmic MHC in PCC
M_DeepCast_400m_m2_244,M_DeepCast_400m_m2_244_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002283_7,DFE_0461,Not found
M_DeepCast_400m_m2_244,M_DeepCast_400m_m2_244_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002283_13,Not found,Periplasmic MHC in PCC
M_DeepCast_400m_m2_244,M_DeepCast_400m_m2_244_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002283_16,Not found,Outer Surface MHC
M_DeepCast_65m_mx_236,M_DeepCast_65m_mx_236_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10015159_1,Not found,Outer Surface MHC
M_DeepCast_65m_m2_061,M_DeepCast_65m_m2_061_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10011940_2,DFE_0448,Outer Surface MHC
M_DeepCast_65m_m2_061,M_DeepCast_65m_m2_061_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10011940_4,DFE_0449,Outer Surface MHC
M_DeepCast_65m_m2_061,M_DeepCast_65m_m2_061_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000288_49,Not found,Outer Surface MHC
M_DeepCast_65m_m2_061,M_DeepCast_65m_m2_061_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002216_15,Not found,Outer Surface MHC
M_DeepCast_65m_m2_061,M_DeepCast_65m_m2_061_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10038741_2,Not found,Outer Surface MHC
K_Offshore_120m_m2_196,Not found,Not found,Not found
K_Offshore_80m_m1_177,Not found,Not found,Not found
M_surface_7_m2_239,Not found,Not found,Not found
K_DeepCast_250m_m1_110,K_DeepCast_250m_m1_110_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10027112_2,MtrA,Not found
M_DeepCast_65m_m2_204,M_DeepCast_65m_m2_204_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10052538_1,Not found,Outer Surface MHC
M_DeepCast_65m_m2_001,M_DeepCast_65m_m2_001_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001769_23,ImcH,Not found
M_DeepCast_65m_m2_001,M_DeepCast_65m_m2_001_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001769_30,ImcH,Not found
M_DeepCast_65m_m2_001,M_DeepCast_65m_m2_001_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001769_19,DFE_0462,Not found
M_DeepCast_65m_m2_001,M_DeepCast_65m_m2_001_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002446_8,DFE_0461,Not found
M_DeepCast_65m_m2_001,M_DeepCast_65m_m2_001_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000860_32,Not found,Outer Surface MHC
M_DeepCast_65m_m2_001,M_DeepCast_65m_m2_001_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10023864_4,Not found,Outer Surface MHC
M_DeepCast_65m_m2_001,M_DeepCast_65m_m2_001_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10027068_3,Not found,Outer Surface MHC
K_DeepCast_250m_m2_143,Not found,Not found,Not found
K_DeepCast_250m_mx_219,Not found,Not found,Not found
K_Offshore_120m_mx_162,Not found,Not found,Not found
K_DeepCast_65m_m2_097,Not found,Not found,Not found
K_Offshore_80m_m2_029,K_Offshore_80m_m2_029_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000351_39,Not found,Outer Surface MHC
M_surface_10_m2_196,M_surface_10_m2_196_Ga0194123_10054240_2,Not found,Outer Surface MHC
K_DeepCast_1200m_m1_255,K_DeepCast_1200m_m1_255_TA2Kig1200mmetaG_2.146192_Ga0194110_10037948_4,FoxY,Not found
K_Offshore_surface_m2_020,Not found,Not found,Not found
M_DeepCast_200m_m2_194,Not found,Not found,Not found
M_surface_7_m1_304,Not found,Not found,Not found
K_Offshore_40m_mx_227,Not found,Not found,Not found
K_Offshore_surface_m1_010,Not found,Not found,Not found
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10011687_2,DFE_0463,Not found
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10011687_4,DFE_0464,Outer Surface MHC
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10011687_5,DFE_0463,Not found
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10011687_6,DFE_0462,Periplasmic MHC in PCC
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10031743_5,CbcL,Not found
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10011687_1,DFE_0450,Not found
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10011687_7,DFE_0450,Outer Surface MHC
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10019000_5,DFE_0462,Not found
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10047312_1,DFE_0450,Not found
K_DeepCast_150m_m2_147,K_DeepCast_150m_m2_147_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10047312_2,DFE_0465,Outer Surface MHC
M_DeepCast_65m_m1_284,Not found,Not found,Not found
K_Offshore_120m_mx_222,K_Offshore_120m_mx_222_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10013323_5,Not found,Outer Surface MHC
K_Offshore_120m_mx_222,K_Offshore_120m_mx_222_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10020812_3,Not found,Outer Surface MHC
M_DeepCast_50m_m1_018,Not found,Not found,Not found
K_DeepCast_100m_m1_307,Not found,Not found,Not found
K_Offshore_80m_m2_194,K_Offshore_80m_m2_194_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000525_49,DFE_0449,Not found
K_DeepCast_150m_m1_051,K_DeepCast_150m_m1_051_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10053253_2,DFE_0448,Not found
K_Offshore_120m_m2_146,Not found,Not found,Not found
K_DeepCast_100m_m1_199,K_DeepCast_100m_m1_199_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000640_21,CbcL,Not found
K_DeepCast_100m_m1_199,K_DeepCast_100m_m1_199_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10024511_2,CbcL,Not found
K_Offshore_0m_mx_117,Not found,Not found,Not found
M_DeepCast_65m_m2_014,M_DeepCast_65m_m2_014_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002314_17,CbcL,Not found
M_DeepCast_65m_m2_014,M_DeepCast_65m_m2_014_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002314_19,DFE_0449,Outer Surface MHC in PCC
M_DeepCast_65m_m2_014,M_DeepCast_65m_m2_014_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002314_14,Not found,PCC porin
M_DeepCast_65m_m2_014,M_DeepCast_65m_m2_014_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002314_12,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_m2_014,M_DeepCast_65m_m2_014_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002314_13,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_m2_014,M_DeepCast_65m_m2_014_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002314_15,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_m2_014,M_DeepCast_65m_m2_014_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002314_16,Not found,Outer Surface MHC in PCC
M_DeepCast_50m_m2_146,M_DeepCast_50m_m2_146_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10013191_1,Not found,Outer Surface MHC
K_Offshore_80m_m2_061,Not found,Not found,Not found
K_DeepCast_35m_m1_077,Not found,Not found,Not found
M_DeepCast_400m_m2_252,Not found,Not found,Not found
M_surface_10_m2_076,Not found,Not found,Not found
K_DeepCast_250m_m1_105,Not found,Not found,Not found
K_Offshore_40m_m2_012,Not found,Not found,Not found
M_DeepCast_50m_m2_194,Not found,Not found,Not found
K_Offshore_surface_m2_247,Not found,Not found,Not found
K_DeepCast_1200m_m2_207,K_DeepCast_1200m_m2_207_TA2Kig1200mmetaG_2.146192_Ga0194110_10102399_2,CbcL,Not found
K_DeepCast_1200m_m2_207,K_DeepCast_1200m_m2_207_TA2Kig1200mmetaG_2.146192_Ga0194110_10149951_2,CbcL,Not found
M_DeepCast_65m_m1_095,Not found,Not found,Not found
K_DeepCast_65m_m2_236,K_DeepCast_65m_m2_236_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10056174_2,FoxY,Not found
K_DeepCast_65m_m2_033,Not found,Not found,Not found
K_Offshore_80m_m2_146,K_Offshore_80m_m2_146_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10019353_6,FoxZ,Not found
M_DeepCast_50m_m2_207,Not found,Not found,Not found
M_DeepCast_65m_m2_266,M_DeepCast_65m_m2_266_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002181_35,MtrB_TIGR03509,Not found
M_DeepCast_65m_m2_266,M_DeepCast_65m_m2_266_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002181_36,MtoA,Not found
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000161_92,ImcH,Not found
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000161_93,CbcL,Not found
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000161_94,CbcL,Not found
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000161_95,CbcL,Not found
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002160_1,2514223670 filler {omc} Geobacter sulfurreducens CxxxxCH...CXXCH domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002160_2,2514223671 filler {pc} c(7)-type cytochrome triheme domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002160_3,2514223672 filler {porin} hypothetical protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],PCC porin
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000161_89,DFE_0461,Not found
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002160_9,DFE_0462,Outer Surface MHC in PCC
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000840_1,Not found,Outer Surface MHC
K_DeepCast_100m_m2_118,K_DeepCast_100m_m2_118_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003206_2,Not found,Outer Surface MHC
M_surface_8_m2_185,Not found,Not found,Not found
M_DeepCast_400m_m2_020,Not found,Not found,Not found
M_DeepCast_400m_m2_225,M_DeepCast_400m_m2_225_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10117943_1,CbcL,Not found
K_DeepCast_250m_m1_172,Not found,Not found,Not found
M_surface_9_m2_080,Not found,Not found,Not found
M_surface_6_m2_085,M_surface_6_m2_085_TA2MahsurfametaG_6.148656.fna_Ga0194115_10024029_3,Not found,Outer Surface MHC
K_Offshore_80m_m2_003,K_Offshore_80m_m2_003_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10001503_26,FoxY,Not found
K_Offshore_80m_m2_003,K_Offshore_80m_m2_003_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10008379_4,MtoA,Not found
K_Offshore_80m_m2_003,K_Offshore_80m_m2_003_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10010776_2,DFE_0465,Not found
K_Offshore_80m_m2_003,K_Offshore_80m_m2_003_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10013198_10,DFE_0448,Not found
K_Offshore_80m_m2_003,K_Offshore_80m_m2_003_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10015427_3,DFE_0461,Not found
K_Offshore_80m_m2_003,K_Offshore_80m_m2_003_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10045595_1,DFE_0462,Not found
M_DeepCast_400m_m2_303,Not found,Not found,Not found
M_DeepCast_65m_m2_126,M_DeepCast_65m_m2_126_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001633_37,EetA,Not found
M_DeepCast_65m_m2_126,M_DeepCast_65m_m2_126_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001633_38,EetB,Not found
M_DeepCast_65m_m2_126,M_DeepCast_65m_m2_126_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10034840_3,Not found,Outer Surface MHC
M_DeepCast_400m_m2_230,Not found,Not found,Not found
K_DeepCast_35m_m2_046,Not found,Not found,Not found
K_Offshore_40m_m1_251,Not found,Not found,Not found
K_Offshore_40m_m1_054,Not found,Not found,Not found
K_DeepCast_300m_mx_218,K_DeepCast_300m_mx_218_TA2KigC300mmetaG_2.146194.fna_Ga0194111_10114613_2,DFE_0461,Not found
K_DeepCast_300m_mx_218,K_DeepCast_300m_mx_218_TA2KigC300mmetaG_2.146194.fna_Ga0194111_10202074_1,EetB,Not found
K_Offshore_40m_mx_105,K_Offshore_40m_mx_105_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10000378_62,FoxZ,Not found
M_DeepCast_50m_m2_029,Not found,Not found,Not found
K_DeepCast_150m_m2_098,Not found,Not found,Not found
K_Offshore_0m_mx_046,Not found,Not found,Not found
M_surface_10_m2_119,Not found,Not found,Not found
K_DeepCast_1200m_m2_124,Not found,Not found,Not found
K_DeepCast_100m_m2_150,Not found,Not found,Not found
K_Offshore_80m_m2_058,K_Offshore_80m_m2_058_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10024771_1,MtrA,Not found
K_Offshore_120m_m2_141,Not found,Not found,Not found
K_DeepCast_100m_m2_203,K_DeepCast_100m_m2_203_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001652_3,CbcL,Periplasmic MHC in PCC
K_DeepCast_100m_m2_203,K_DeepCast_100m_m2_203_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001652_12,DFE_0462,Periplasmic MHC in PCC
K_DeepCast_100m_m2_203,K_DeepCast_100m_m2_203_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001652_7,Not found,Periplasmic MHC in PCC
K_DeepCast_100m_m2_203,K_DeepCast_100m_m2_203_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000159_40,Not found,Outer Surface MHC
K_DeepCast_100m_m2_203,K_DeepCast_100m_m2_203_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001652_8,Not found,Outer Surface MHC
K_DeepCast_100m_m2_203,K_DeepCast_100m_m2_203_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10011643_1,Not found,Outer Surface MHC
M_DeepCast_400m_m2_096,Not found,Not found,Not found
M_DeepCast_400m_m2_293,M_DeepCast_400m_m2_293_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10046442_2,Cyc2_repCluster3,Not found
K_Offshore_surface_mx_130,K_Offshore_surface_mx_130_TA2KigsurfametaG_2.160084.assembled.fna_Ga0194130_10011932_4,DFE_0449,Not found
K_Offshore_surface_mx_130,K_Offshore_surface_mx_130_TA2KigsurfametaG_2.160084.assembled.fna_Ga0194130_10008292_4,Not found,Outer Surface MHC
K_DeepCast_1200m_m1_317,K_DeepCast_1200m_m1_317_TA2Kig1200mmetaG_2.146192_Ga0194110_10026012_3,CbcL,Not found
K_DeepCast_1200m_m1_317,K_DeepCast_1200m_m1_317_TA2Kig1200mmetaG_2.146192_Ga0194110_10026012_4,CbcL,Not found
K_DeepCast_1200m_m1_317,K_DeepCast_1200m_m1_317_TA2Kig1200mmetaG_2.146192_Ga0194110_10093109_1,DFE_0461,Not found
K_DeepCast_1200m_m1_317,K_DeepCast_1200m_m1_317_TA2Kig1200mmetaG_2.146192_Ga0194110_10117216_2,DFE_0462,Not found
K_DeepCast_1200m_m1_317,K_DeepCast_1200m_m1_317_TA2Kig1200mmetaG_2.146192_Ga0194110_10198806_1,DFE_0461,Not found
K_DeepCast_1200m_m1_317,K_DeepCast_1200m_m1_317_TA2Kig1200mmetaG_2.146192_Ga0194110_10026012_2,Not found,Outer Surface MHC
K_DeepCast_1200m_m1_317,K_DeepCast_1200m_m1_317_TA2Kig1200mmetaG_2.146192_Ga0194110_10091518_2,Not found,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000399_57,DFE_0465,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000399_58,DFE_0464,Outer Surface MHC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000399_59,DFE_0462,Periplasmic MHC in PCC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000399_60,DFE_0461,Periplasmic MHC in PCC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001095_15,DFE_0448,Periplasmic MHC in PCC
K_DeepCast_150m_m2_200,K_DeepCast_150m_m2_200_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001095_16,DFE_0449,Periplasmic MHC in PCC
