MAG,orf,FeGenie_HMM,Shaomei_Type
LinL3_megahit_metabat_bin-0015,bin-0015:111/339_3,MtrC_TIGR03507,Outer Surface MHC
LinL3_megahit_metabat_bin-0015,bin-0015:111/339_4,MtoA,Periplasmic MHC in PCC
LinL3_megahit_metabat_bin-0015,bin-0015:111/339_5,MtrB_TIGR03509,Not found
LinL3_megahit_metabat_bin-0520,bin-0520:419/428_11,MtrB_TIGR03509,Not found
LinL3_megahit_metabat_bin-0019,bin-0019:565/615_1,MtrC_TIGR03507,Outer Surface MHC
LinL3_megahit_metabat_bin-0240,bin-0240:064/187_32,Cyc1,Not found
LinL3_megahit_metabat_bin-0240,bin-0240:064/187_33,Cyc2_repCluster2,Not found
LinL3_megahit_metabat_bin-0240,bin-0240:118/187_13,CbcB,Not found
LinL3_megahit_metabat_bin-0240,bin-0240:036/187_23,MtoA,Outer Surface MHC
LinL3_megahit_metabat_bin-0240,bin-0240:045/187_2,DFE_0449,Periplasmic MHC in PCC
LinL3_megahit_metabat_bin-0240,bin-0240:052/187_3,DFE_0448,Not found
LinL3_megahit_metabat_bin-0240,bin-0240:117/187_6,DFE_0462,Outer Surface MHC in PCC
LinL3_megahit_metabat_bin-0240,bin-0240:118/187_12,DFE_0462,Not found
LinL3_megahit_metabat_bin-0240,bin-0240:153/187_53,MtrC_TIGR03507,Outer Surface MHC
LinL3_megahit_metabat_bin-0240,bin-0240:153/187_54,MtrB_TIGR03509,Not found
LinL3_megahit_metabat_bin-0240,bin-0240:153/187_55,MtoA,Periplasmic MHC in PCC
LinL3_megahit_metabat_bin-0240,bin-0240:153/187_56,MtrC_TIGR03507,Outer Surface MHC
LinL3_megahit_metabat_bin-0240,bin-0240:117/187_5,Not found,PCC porin
LinL3_megahit_metabat_bin-0240,bin-0240:153/187_51,Not found,Periplasmic MHC in PCC
LinL3_megahit_metabat_bin-0240,bin-0240:045/187_1,Not found,Outer Surface MHC
LinL3_megahit_metabat_bin-0724,bin-0724:0306/1305_2,DFE_0461,Not found
LinL3_megahit_metabat_bin-0103,Not found,Not found,Not found
LinL3_megahit_metabat_bin-0404,Not found,Not found,Not found
LinL3_megahit_metabat_bin-0291,Not found,Not found,Not found
LinL3_megahit_metabat_bin-0689,bin-0689:425/947_3,MtoA,Not found
LinL3_megahit_metabat_bin-0689,bin-0689:425/947_4,MtrB_TIGR03509,Not found
LinL3_megahit_metabat_bin-0689,bin-0689:273/947_1,MtoA,Not found
LinL3_megahit_metabat_bin-0689,bin-0689:273/947_2,MtrB_TIGR03509,Not found
LinL3_megahit_metabat_bin-1127,Not found,Not found,Not found
LinL3_megahit_metabat_bin-0721,Not found,Not found,Not found
LinL3_megahit_metabat_bin-0612,bin-0612:562/818_10,CbcL,Outer Surface MHC in PCC
LinL3_megahit_metabat_bin-0612,bin-0612:783/818_6,CbcB,Not found
LinL3_megahit_metabat_bin-0612,bin-0612:329/818_6,CbcL,Not found
LinL3_megahit_metabat_bin-0612,bin-0612:562/818_11,DFE_0449,Outer Surface MHC in PCC
LinL3_megahit_metabat_bin-0612,bin-0612:818/818_1,MtoA,Not found
LinL3_megahit_metabat_bin-0612,bin-0612:818/818_2,DFE_0462,Not found
LinL3_megahit_metabat_bin-0612,bin-0612:562/818_9,Not found,PCC porin
LinL3_megahit_metabat_bin-0926,Not found,Not found,Not found
