MAG,orf,FeGenie_HMM,Shaomei_Type
Ja1-D5_megahit_metabat_bin-340,bin-340:31/39_94,DFE_0465,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-340,bin-340:31/39_92,Not found,PCC porin
Ja1-D5_megahit_metabat_bin-340,bin-340:31/39_90,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-340,bin-340:31/39_93,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-340,bin-340:31/39_97,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-016,bin-016:0711/1713_1,ExtA_pcc_cyt,Not found
Ja1-D5_megahit_metabat_bin-016,bin-016:0657/1713_5,ImcH,Not found
Ja1-D5_megahit_metabat_bin-016,bin-016:0122/1713_1,CbcL,Not found
Ja1-D5_megahit_metabat_bin-016,bin-016:0337/1713_2,CbcL,Not found
Ja1-D5_megahit_metabat_bin-016,bin-016:0337/1713_3,CbcL,Not found
Ja1-D5_megahit_metabat_bin-016,bin-016:1181/1713_2,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-016,bin-016:0431/1713_3,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-016,bin-016:1369/1713_2,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-098,bin-098:282/879_3,CbcL,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:407/879_2,CbcL,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:407/879_3,CbcL,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:238/879_45,Cyc2_repCluster3,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:685/879_6,637864947 YP_466596 {pc} hypothetical protein [Anaeromyxobacter dehalogenans 2CP-C: NC_007760],Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-098,bin-098:685/879_7,637864946 YP_466595 {porin} hypothetical protein [Anaeromyxobacter dehalogenans 2CP-C: NC_007760],PCC porin
Ja1-D5_megahit_metabat_bin-098,bin-098:150/879_6,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:276/879_5,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:470/879_1,DFE_0465,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:489/879_3,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-098,bin-098:524/879_3,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-098,bin-098:674/879_15,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-098,bin-098:685/879_8,DFE_0462,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-098,bin-098:879/879_4,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-098,bin-098:685/879_5,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-098,bin-098:191/879_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-098,bin-098:238/879_51,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-098,bin-098:603/879_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-098,bin-098:828/879_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-809,bin-809:371/677_35,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-809,bin-809:371/677_36,ExtB_porin,PCC porin
Ja1-D5_megahit_metabat_bin-809,bin-809:310/677_7,CbcA,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:310/677_8,CbcB,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:590/677_4,ImcH,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:092/677_1,ImcH,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:092/677_3,CbcL,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:266/677_10,Cyc2_repCluster3,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:371/677_34,637127415 NP_953769 {omc} cytochrome c family protein [Geobacter sulfurreducens PCA: NC_002939],Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-809,bin-809:092/677_5,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:310/677_9,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-809,bin-809:371/677_31,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-809,bin-809:153/677_10,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-809,bin-809:153/677_11,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-809,bin-809:575/677_3,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-809,bin-809:575/677_4,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-809,bin-809:575/677_5,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-809,bin-809:619/677_2,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:019/109_31,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:019/109_32,ExtB_porin,PCC porin
Ja1-D5_megahit_metabat_bin-289,bin-289:031/109_47,ExtB_porin,PCC porin
Ja1-D5_megahit_metabat_bin-289,bin-289:031/109_48,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_9,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_10,ExtB_porin,PCC porin
Ja1-D5_megahit_metabat_bin-289,bin-289:040/109_35,CbcB,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:040/109_36,CbcA,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:044/109_67,ImcH,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:044/109_69,CbcL,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:101/109_6,Cyc2_repCluster3,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_8,640549328 YP_001230600 {omc} cytochrome C family protein [Geobacter uraniumreducens Rf4: NC_009483],Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:031/109_49,640549328 YP_001230600 {omc} cytochrome C family protein [Geobacter uraniumreducens Rf4: NC_009483],Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:019/109_30,640549328 YP_001230600 {omc} cytochrome C family protein [Geobacter uraniumreducens Rf4: NC_009483],Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:031/109_52,DFE_0461,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_2,,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_35,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_4,DFE_0462,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_5,DFE_0462,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:040/109_34,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:044/109_70,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:050/109_86,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:071/109_30,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:087/109_118,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:087/109_119,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-289,bin-289:019/109_27,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:031/109_53,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_3,Not found,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:082/109_55,Not found,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-289,bin-289:008/109_50,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:008/109_51,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_36,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_37,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:032/109_38,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:043/109_15,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:050/109_75,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:061/109_99,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:082/109_56,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-289,bin-289:101/109_5,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-131,bin-131:0421/1287_1,ExtB_porin,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:0255/1287_7,CbcL,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:1060/1287_6,CbcB,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:0255/1287_5,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:0571/1287_2,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:0571/1287_5,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:0573/1287_2,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:1060/1287_5,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-131,bin-131:1210/1287_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-554,bin-554:1508/1511_5,CbcB,Not found
Ja1-D5_megahit_metabat_bin-554,bin-554:0089/1511_1,MtoA,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-554,bin-554:0116/1511_1,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-554,bin-554:0564/1511_6,DFE_0461,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-554,bin-554:0609/1511_2,MtoA,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-554,bin-554:0954/1511_4,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-554,bin-554:1196/1511_2,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-554,bin-554:1457/1511_1,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-554,bin-554:1508/1511_6,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-554,bin-554:0564/1511_5,Not found,PCC porin
Ja1-D5_megahit_metabat_bin-116,bin-116:402/414_1,Cyc2_repCluster3,Not found
Ja1-D5_megahit_metabat_bin-116,bin-116:047/414_1,Cyc2_repCluster1,Not found
Ja1-D5_megahit_metabat_bin-116,bin-116:048/414_8,Cyc2_repCluster1,Not found
Ja1-D5_megahit_metabat_bin-116,bin-116:152/414_8,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-116,bin-116:378/414_2,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-744,bin-744:154/233_2,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-080,Not found,Not found,Not found
Ja1-D5_megahit_metabat_bin-733,bin-733:0715/1223_1,CbcL,Not found
Ja1-D5_megahit_metabat_bin-733,bin-733:0171/1223_3,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-733,bin-733:0591/1223_3,DFE_0465,Not found
Ja1-D5_megahit_metabat_bin-733,bin-733:0715/1223_5,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-733,bin-733:0918/1223_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-733,bin-733:1218/1223_2,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-733,bin-733:0354/1223_2,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:377/999_1,CbcL,Not found
Ja1-D5_megahit_metabat_bin-676,bin-676:123/999_1,CbcL,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:183/999_1,ImcH,Not found
Ja1-D5_megahit_metabat_bin-676,bin-676:181/999_2,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:221/999_3,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-676,bin-676:272/999_1,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:442/999_2,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-676,bin-676:733/999_2,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:756/999_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:796/999_2,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:733/999_1,Not found,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-676,bin-676:985/999_3,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-676,bin-676:985/999_4,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-221,bin-221:251/421_1,ImcH,Not found
Ja1-D5_megahit_metabat_bin-221,bin-221:062/421_1,DFE_0465,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-221,bin-221:310/421_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:117/141_59,CbcL,Not found
Ja1-D5_megahit_metabat_bin-675,bin-675:117/141_67,CbcB,Not found
Ja1-D5_megahit_metabat_bin-675,bin-675:094/141_16,CbcL,Not found
Ja1-D5_megahit_metabat_bin-675,bin-675:013/141_11,EetB,Not found
Ja1-D5_megahit_metabat_bin-675,bin-675:016/141_1,MtrB_TIGR03509,Not found
Ja1-D5_megahit_metabat_bin-675,bin-675:016/141_2,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:043/141_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:075/141_2,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:076/141_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:076/141_2,DFE_0449,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-675,bin-675:087/141_51,MtoA,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:117/141_68,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-675,bin-675:131/141_13,DFE_0449,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-675,bin-675:131/141_14,DFE_0461,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:022/141_16,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-675,bin-675:030/141_5,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-237,bin-237:283/332_7,CbcB,Not found
Ja1-D5_megahit_metabat_bin-237,bin-237:283/332_6,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-795,bin-795:211/222_50,Cyc2_repCluster3,Not found
Ja1-D5_megahit_metabat_bin-724,bin-724:780/971_7,ImcH,Not found
Ja1-D5_megahit_metabat_bin-724,bin-724:341/971_1,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-724,bin-724:366/971_5,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-724,bin-724:453/971_12,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-724,bin-724:601/971_2,DFE_0461,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-724,bin-724:543/971_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-724,bin-724:694/971_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-724,bin-724:886/971_5,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-779,Not found,Not found,Not found
Ja1-D5_megahit_metabat_bin-794,bin-794:0897/1196_6,DFE_0448,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-794,bin-794:0182/1196_2,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:007/186_35,ExtB_porin,PCC porin
Ja1-D5_megahit_metabat_bin-407,bin-407:007/186_36,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
Ja1-D5_megahit_metabat_bin-407,bin-407:011/186_37,CbcL,Not found
Ja1-D5_megahit_metabat_bin-407,bin-407:011/186_38,CbcL,Not found
Ja1-D5_megahit_metabat_bin-407,bin-407:137/186_37,CbcL,Not found
Ja1-D5_megahit_metabat_bin-407,bin-407:024/186_44,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:037/186_15,DFE_0461,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-407,bin-407:037/186_16,DFE_0464,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-407,bin-407:037/186_17,DFE_0464,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:037/186_19,DFE_0461,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-407,bin-407:057/186_2,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:067/186_6,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-407,bin-407:137/186_35,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-407,bin-407:037/186_22,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:037/186_23,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:094/186_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:094/186_2,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:094/186_3,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:094/186_4,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:103/186_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:164/186_7,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-407,bin-407:171/186_22,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-462,bin-462:275/867_1,ExtA_pcc_cyt,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-462,bin-462:425/867_1,ExtA_pcc_cyt,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-462,bin-462:766/867_2,CbcB,Not found
Ja1-D5_megahit_metabat_bin-462,bin-462:766/867_3,CbcL,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-462,bin-462:766/867_4,CbcL,Not found
Ja1-D5_megahit_metabat_bin-462,bin-462:259/867_1,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-462,bin-462:259/867_2,DFE_0449,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-462,bin-462:351/867_1,DFE_0465,Not found
Ja1-D5_megahit_metabat_bin-462,bin-462:425/867_3,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-462,bin-462:237/867_3,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-462,bin-462:696/867_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-462,bin-462:766/867_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-278,bin-278:0818/1211_2,ImcH,Not found
Ja1-D5_megahit_metabat_bin-278,bin-278:0572/1211_3,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-278,bin-278:0572/1211_5,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-278,bin-278:0703/1211_1,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-278,bin-278:0703/1211_2,DFE_0449,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-278,bin-278:1167/1211_3,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-278,bin-278:0082/1211_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-278,bin-278:0679/1211_3,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-278,bin-278:0713/1211_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-034,bin-034:450/596_2,ExtB_porin,Not found
Ja1-D5_megahit_metabat_bin-034,bin-034:044/596_2,CbcL,Not found
Ja1-D5_megahit_metabat_bin-034,bin-034:169/596_2,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-034,bin-034:074/596_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-034,bin-034:110/596_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:642/730_1,MtoA,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:642/730_2,MtrB_TIGR03509,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:637/730_1,CbcL,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:637/730_2,CbcL,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:071/730_2,MtrB_TIGR03509,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:084/730_4,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:084/730_5,DFE_0461,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-658,bin-658:084/730_7,DFE_0462,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-658,bin-658:193/730_2,DFE_0461,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:194/730_1,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:322/730_10,MtoA,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:433/730_4,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:472/730_1,MtoA,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:617/730_1,DFE_0461,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:646/730_6,DFE_0449,Periplasmic MHC in PCC
Ja1-D5_megahit_metabat_bin-658,bin-658:646/730_7,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:672/730_8,MtoA,Not found
Ja1-D5_megahit_metabat_bin-658,bin-658:679/730_30,MtrC_TIGR03507,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:108/730_5,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-658,bin-658:233/730_1,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-139,bin-139:083/162_44,Cyc2_repCluster3,Not found
Ja1-D5_megahit_metabat_bin-139,bin-139:042/162_78,Cyc2_repCluster1,Not found
Ja1-D5_megahit_metabat_bin-139,bin-139:006/162_35,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-545,bin-545:168/684_2,ImcH,Not found
Ja1-D5_megahit_metabat_bin-545,bin-545:279/684_2,CbcL,Not found
Ja1-D5_megahit_metabat_bin-545,bin-545:075/684_2,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-545,bin-545:419/684_2,DFE_0462,Not found
Ja1-D5_megahit_metabat_bin-545,bin-545:662/684_1,DFE_0448,Not found
Ja1-D5_megahit_metabat_bin-545,bin-545:674/684_3,DFE_0462,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-545,bin-545:473/684_3,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-545,bin-545:674/684_4,Not found,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-172,bin-172:082/303_11,CbcL,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:082/303_12,CbcL,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:082/303_13,CbcL,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:082/303_14,CbcL,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:002/303_10,FoxY,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:028/303_13,DFE_0449,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:082/303_16,DFE_0461,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:094/303_34,FoxZ,Not found
Ja1-D5_megahit_metabat_bin-172,bin-172:208/303_3,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-578,bin-578:225/453_10,ImcH,Not found
Ja1-D5_megahit_metabat_bin-578,bin-578:110/453_19,DFE_0449,Outer Surface MHC
Ja1-D5_megahit_metabat_bin-578,bin-578:110/453_20,DFE_0449,Periplasmic MHC in PCC
