MAG,orf,FeGenie_HMM,Shaomei_Type
MJ110712A_megahit_metabat_bin-267,bin-267:032/267_6,Cyc2_repCluster1,Not found
MJ110712A_megahit_metabat_bin-267,bin-267:020/267_28,EetB,Not found
MJ110712A_megahit_metabat_bin-267,bin-267:020/267_29,EetA,Not found
MJ110712A_megahit_metabat_bin-456,bin-456:175/309_2,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-456,bin-456:298/309_3,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-456,bin-456:191/309_1,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-456,bin-456:191/309_2,Cyc1,Not found
MJ110712A_megahit_metabat_bin-456,bin-456:156/309_1,EetA,Not found
MJ110712A_megahit_metabat_bin-456,bin-456:156/309_2,EetB,Not found
MJ110712A_megahit_metabat_bin-485,bin-485:234/373_19,ImcH,Not found
MJ110712A_megahit_metabat_bin-485,bin-485:124/373_42,ExtA_pcc_cyt,Outer Surface MHC
MJ110712A_megahit_metabat_bin-485,bin-485:090/373_4,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-485,bin-485:124/373_41,DFE_0462,Periplasmic MHC in PCC
MJ110712A_megahit_metabat_bin-485,bin-485:284/373_4,DFE_0449,Not found
MJ110712A_megahit_metabat_bin-485,bin-485:102/373_4,Not found,Outer Surface MHC
MJ110712A_megahit_metabat_bin-179,bin-179:162/165_2,Cyc2_repCluster1,Not found
MJ110712A_megahit_metabat_bin-179,bin-179:136/165_105,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-179,bin-179:085/165_52,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-179,bin-179:029/165_10,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-179,bin-179:086/165_34,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-179,bin-179:071/165_11,DFE_0461,Not found
MJ110712A_megahit_metabat_bin-207,bin-207:41/55_21,ImcH,Not found
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_162,ExtB_porin,PCC porin
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_163,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
MJ110712A_megahit_metabat_bin-207,bin-207:29/55_19,CbcL,Not found
MJ110712A_megahit_metabat_bin-207,bin-207:29/55_20,CbcL,Not found
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_164,637127415 NP_953769 {omc} cytochrome c family protein [Geobacter sulfurreducens PCA: NC_002939],Outer Surface MHC in PCC
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_161,Not found,Outer Surface MHC in PCC
MJ110712A_megahit_metabat_bin-207,bin-207:24/55_14,Not found,Outer Surface MHC
MJ110712A_megahit_metabat_bin-207,bin-207:44/55_77,Not found,Outer Surface MHC
MJ110712A_megahit_metabat_bin-207,bin-207:51/55_40,Not found,Outer Surface MHC
MJ110712A_megahit_metabat_bin-131,bin-131:466/772_1,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-131,bin-131:088/772_1,MtrC_TIGR03507,Periplasmic MHC in PCC
MJ110712A_megahit_metabat_bin-131,bin-131:100/772_2,MtrA,Not found
MJ110712A_megahit_metabat_bin-131,bin-131:213/772_2,EetA,Not found
MJ110712A_megahit_metabat_bin-131,bin-131:213/772_3,EetB,Not found
MJ110712A_megahit_metabat_bin-131,bin-131:088/772_3,Not found,Outer Surface MHC
MJ110712A_megahit_metabat_bin-221,Not found,Not found,Not found
MJ110712A_megahit_metabat_bin-540,bin-540:093/247_1,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-540,bin-540:007/247_19,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-540,bin-540:067/247_12,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-540,bin-540:182/247_3,DFE_0461,Not found
MJ110712A_megahit_metabat_bin-268,bin-268:1015/1601_2,CbcL,Not found
MJ110712A_megahit_metabat_bin-268,bin-268:1496/1601_1,ImcH,Not found
MJ110712A_megahit_metabat_bin-268,bin-268:1366/1601_3,CbcL,Not found
MJ110712A_megahit_metabat_bin-268,bin-268:0111/1601_3,DFE_0461,Not found
MJ110712A_megahit_metabat_bin-305,bin-305:362/424_2,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-305,bin-305:408/424_3,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-305,bin-305:133/424_3,MtrB_TIGR03509,Not found
MJ110712A_megahit_metabat_bin-305,bin-305:239/424_2,MtoA,Not found
MJ110712A_megahit_metabat_bin-305,bin-305:271/424_2,MtrB_TIGR03509,Not found
MJ110712A_megahit_metabat_bin-019,bin-019:153/178_7,CymA,Not found
MJ110712A_megahit_metabat_bin-019,bin-019:153/178_8,MtrB_TIGR03509,Not found
MJ110712A_megahit_metabat_bin-019,bin-019:153/178_9,MtoA,Not found
MJ110712A_megahit_metabat_bin-114,Not found,Not found,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:215/341_35,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:215/341_36,Cyc1,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:025/341_34,CbcB,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:282/341_2,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:173/341_1,CbcL,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:016/341_4,DFE_0462,Outer Surface MHC
MJ110712A_megahit_metabat_bin-162,bin-162:025/341_33,DFE_0462,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:093/341_7,MtrC_TIGR03507,Outer Surface MHC
MJ110712A_megahit_metabat_bin-162,bin-162:093/341_8,MtoA,Periplasmic MHC in PCC
MJ110712A_megahit_metabat_bin-162,bin-162:093/341_9,MtrB_TIGR03509,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:134/341_8,DFE_0449,Periplasmic MHC in PCC
MJ110712A_megahit_metabat_bin-162,bin-162:134/341_9,DFE_0462,Outer Surface MHC
MJ110712A_megahit_metabat_bin-162,bin-162:197/341_1,MtrC_TIGR03507,Outer Surface MHC
MJ110712A_megahit_metabat_bin-162,bin-162:220/341_6,DFE_0449,Outer Surface MHC in PCC
MJ110712A_megahit_metabat_bin-162,bin-162:326/341_1,DFE_0462,Not found
MJ110712A_megahit_metabat_bin-162,bin-162:220/341_5,Not found,PCC porin
MJ110712A_megahit_metabat_bin-406,bin-406:309/528_2,EetA,Not found
MJ110712A_megahit_metabat_bin-406,bin-406:309/528_3,EetB,Not found
MJ110712A_megahit_metabat_bin-533,bin-533:137/260_12,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-533,bin-533:017/260_11,DFE_0461,Not found
MJ110712A_megahit_metabat_bin-231,bin-231:406/442_1,Cyc2_repCluster3,Not found
MJ110712A_megahit_metabat_bin-252,bin-252:158/536_5,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-252,bin-252:158/536_6,Cyc1,Not found
MJ110712A_megahit_metabat_bin-252,bin-252:067/536_4,CbcB,Not found
MJ110712A_megahit_metabat_bin-252,bin-252:109/536_14,CbcL,Not found
MJ110712A_megahit_metabat_bin-252,bin-252:067/536_3,DFE_0461,Not found
MJ110712A_megahit_metabat_bin-252,bin-252:074/536_6,MtrC_TIGR03507,Outer Surface MHC
MJ110712A_megahit_metabat_bin-252,bin-252:074/536_7,MtoA,Periplasmic MHC in PCC
MJ110712A_megahit_metabat_bin-252,bin-252:074/536_8,MtrB_TIGR03509,Not found
MJ110712A_megahit_metabat_bin-252,bin-252:408/536_3,DFE_0449,Outer Surface MHC in PCC
MJ110712A_megahit_metabat_bin-252,bin-252:408/536_9,DFE_0462,Outer Surface MHC in PCC
MJ110712A_megahit_metabat_bin-252,bin-252:408/536_8,Not found,PCC porin
MJ110712A_megahit_metabat_bin-583,Not found,Not found,Not found
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_77,OmcF,Not found
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_233,OmcS,Outer Surface MHC
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_388,DFE_0462,Outer Surface MHC
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_392,DFE_0463,Not found
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_393,DFE_0462,Periplasmic MHC in PCC
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_394,DFE_0461,Periplasmic MHC in PCC
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_400,OmcS,Outer Surface MHC
MJ110712A_megahit_metabat_bin-230,bin-230:13/18_202,OmcS,Outer Surface MHC
MJ110712A_megahit_metabat_bin-230,bin-230:05/18_2,CbcB,Not found
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_249,MtrA,Not found
MJ110712A_megahit_metabat_bin-230,bin-230:18/18_219,MtoA,Not found
MJ110712A_megahit_metabat_bin-020,Not found,Not found,Not found
MJ110712A_megahit_metabat_bin-036,bin-036:021/179_16,MtrB_TIGR03509,Not found
MJ110712A_megahit_metabat_bin-036,bin-036:021/179_17,MtoA,Not found
MJ110712A_megahit_metabat_bin-036,bin-036:045/179_11,Cyc2_repCluster2,Not found
MJ110712A_megahit_metabat_bin-036,bin-036:045/179_12,Cyc1,Not found
MJ110712A_megahit_metabat_bin-546,Not found,Not found,Not found
MJ110712A_megahit_metabat_bin-111,bin-111:840/873_2,EetA,Not found
MJ110712A_megahit_metabat_bin-111,bin-111:840/873_3,EetB,Not found
MJ110712A_megahit_metabat_bin-104,Not found,Not found,Not found
MJ110712A_megahit_metabat_bin-606,Not found,Not found,Not found
MJ110712A_megahit_metabat_bin-665,bin-665:026/686_1,CbcL,Not found
MJ110712A_megahit_metabat_bin-665,bin-665:230/686_1,DFE_0461,Not found
MJ110712A_megahit_metabat_bin-665,bin-665:287/686_1,DFE_0462,Outer Surface MHC
MJ110712A_megahit_metabat_bin-665,bin-665:373/686_1,DFE_0461,Not found
MJ110712A_megahit_metabat_bin-665,bin-665:571/686_1,DFE_0449,Not found
MJ110712A_megahit_metabat_bin-665,bin-665:674/686_3,DFE_0461,Not found
