MAG,orf,FeGenie_HMM,Shaomei_Type
MJ-2014-D3_megahit_metabat_bin-134,bin-134:133/234_55,MtrC_TIGR03507,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-134,bin-134:133/234_57,MtrC_TIGR03507,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-134,bin-134:158/234_25,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-134,bin-134:158/234_26,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-134,bin-134:017/234_10,EetB,Not found
MJ-2014-D3_megahit_metabat_bin-134,bin-134:017/234_11,EetA,Not found
MJ-2014-D3_megahit_metabat_bin-496,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-299,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-382,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-620,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-122,bin-122:425/527_2,OmcS,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-122,bin-122:250/527_2,OmcS,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-122,bin-122:029/527_1,OmcF,Not found
MJ-2014-D3_megahit_metabat_bin-122,bin-122:071/527_2,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-495,bin-495:33/71_103,ExtB_porin,PCC porin
MJ-2014-D3_megahit_metabat_bin-495,bin-495:33/71_104,ExtC_pcc_lp_cyt,Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-495,bin-495:57/71_21,ImcH,Not found
MJ-2014-D3_megahit_metabat_bin-495,bin-495:55/71_19,CbcL,Not found
MJ-2014-D3_megahit_metabat_bin-495,bin-495:55/71_20,CbcL,Not found
MJ-2014-D3_megahit_metabat_bin-495,bin-495:33/71_105,637127415 NP_953769 {omc} cytochrome c family protein [Geobacter sulfurreducens PCA: NC_002939],Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-495,bin-495:33/71_102,Not found,Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-495,bin-495:22/71_77,Not found,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-495,bin-495:34/71_40,Not found,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-495,bin-495:51/71_14,Not found,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-738,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:066/163_48,Cyc2_repCluster2,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:002/163_7,Cyc2_repCluster2,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_1,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_2,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_3,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_4,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_5,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_6,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_10,CbcL,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:067/163_11,Cyc1,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:102/163_48,Cyc1,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:102/163_49,Cyc2_repCluster2,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:098/163_45,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:098/163_46,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:039/163_10,CbcB,Not found
MJ-2014-D3_megahit_metabat_bin-137,bin-137:089/163_1,DFE_0462,Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-137,bin-137:098/163_2,DFE_0449,Periplasmic MHC in PCC
MJ-2014-D3_megahit_metabat_bin-137,bin-137:089/163_2,Not found,PCC porin
MJ-2014-D3_megahit_metabat_bin-137,bin-137:098/163_1,Not found,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-561,bin-561:148/230_6,Cyc2_repCluster1,Not found
MJ-2014-D3_megahit_metabat_bin-561,bin-561:079/230_11,EetA,Not found
MJ-2014-D3_megahit_metabat_bin-561,bin-561:079/230_12,EetB,Not found
MJ-2014-D3_megahit_metabat_bin-561,bin-561:216/230_2,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-206,bin-206:07/88_18,Cyc2_repCluster3,Not found
MJ-2014-D3_megahit_metabat_bin-206,bin-206:82/88_10,Cyc2_repCluster3,Not found
MJ-2014-D3_megahit_metabat_bin-206,bin-206:24/88_2,Cyc2_repCluster3,Not found
MJ-2014-D3_megahit_metabat_bin-206,bin-206:71/88_1,Cyc2_repCluster3,Not found
MJ-2014-D3_megahit_metabat_bin-206,bin-206:28/88_41,Cyc2_repCluster1,Not found
MJ-2014-D3_megahit_metabat_bin-206,bin-206:10/88_46,Cyc2_repCluster3,Not found
MJ-2014-D3_megahit_metabat_bin-206,bin-206:10/88_8,DFE_0461,Not found
MJ-2014-D3_megahit_metabat_bin-368,bin-368:253/857_2,CbcB,Not found
MJ-2014-D3_megahit_metabat_bin-368,bin-368:040/857_2,CbcL,Not found
MJ-2014-D3_megahit_metabat_bin-368,bin-368:110/857_2,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-368,bin-368:215/857_1,DFE_0462,Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-368,bin-368:387/857_1,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-368,bin-368:387/857_2,MtoA,Periplasmic MHC in PCC
MJ-2014-D3_megahit_metabat_bin-368,bin-368:387/857_3,MtrC_TIGR03507,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-368,bin-368:794/857_3,MtrC_TIGR03507,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-368,bin-368:215/857_2,Not found,PCC porin
MJ-2014-D3_megahit_metabat_bin-651,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-422,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-131,bin-131:11/21_186,Cyc2_repCluster2,Not found
MJ-2014-D3_megahit_metabat_bin-321,bin-321:120/252_1,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-321,bin-321:120/252_2,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-321,bin-321:158/252_8,MtoA,Not found
MJ-2014-D3_megahit_metabat_bin-289,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-384,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-573,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-510,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-775,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-680,bin-680:199/332_1,Cyc2_repCluster3,Not found
MJ-2014-D3_megahit_metabat_bin-680,bin-680:128/332_4,DFE_0461,Not found
MJ-2014-D3_megahit_metabat_bin-680,bin-680:285/332_3,DFE_0461,Not found
MJ-2014-D3_megahit_metabat_bin-681,Not found,Not found,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:233/983_5,Cyc1,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:233/983_6,Cyc2_repCluster2,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:063/983_2,CbcB,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:655/983_2,CbcL,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:063/983_1,DFE_0462,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:297/983_1,DFE_0462,Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-434,bin-434:436/983_1,MtrB_TIGR03509,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:436/983_2,MtoA,Periplasmic MHC in PCC
MJ-2014-D3_megahit_metabat_bin-434,bin-434:436/983_3,MtrC_TIGR03507,Outer Surface MHC
MJ-2014-D3_megahit_metabat_bin-434,bin-434:598/983_5,DFE_0449,Not found
MJ-2014-D3_megahit_metabat_bin-434,bin-434:938/983_3,DFE_0461,Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-434,bin-434:938/983_4,DFE_0448,Outer Surface MHC in PCC
MJ-2014-D3_megahit_metabat_bin-434,bin-434:297/983_2,Not found,PCC porin
MJ-2014-D3_megahit_metabat_bin-434,bin-434:938/983_2,Not found,PCC porin
MJ-2014-D3_megahit_metabat_bin-694,Not found,Not found,Not found
