MAG,orf,FeGenie_HMM,Shaomei_Type
D4_megahit_metabat_bin-215,bin-215:147/437_7,Cyc2_repCluster2,Not found
D4_megahit_metabat_bin-215,bin-215:079/437_8,ImcH,Not found
D4_megahit_metabat_bin-215,bin-215:218/437_10,CbcL,Not found
D4_megahit_metabat_bin-215,bin-215:079/437_11,DFE_0461,Not found
D4_megahit_metabat_bin-215,bin-215:232/437_21,DFE_0461,Not found
D4_megahit_metabat_bin-219,bin-219:0990/1409_7,Cyc2_repCluster2,Not found
D4_megahit_metabat_bin-219,bin-219:0990/1409_8,Cyc1,Not found
D4_megahit_metabat_bin-219,bin-219:0397/1409_2,MtoA,Not found
D4_megahit_metabat_bin-219,bin-219:0477/1409_2,Not found,Outer Surface MHC
D4_megahit_metabat_bin-219,bin-219:0982/1409_3,Not found,Outer Surface MHC
D4_megahit_metabat_bin-219,bin-219:1146/1409_19,Not found,Outer Surface MHC
D4_megahit_metabat_bin-041,Not found,Not found,Not found
D4_megahit_metabat_bin-172,Not found,Not found,Not found
D4_megahit_metabat_bin-111,Not found,Not found,Not found
D4_megahit_metabat_bin-159,bin-159:08/22_82,DFE_0461,Not found
D4_megahit_metabat_bin-218,Not found,Not found,Not found
D4_megahit_metabat_bin-105,bin-105:345/448_2,Cyc2_repCluster1,Not found
D4_megahit_metabat_bin-166,Not found,Not found,Not found
D4_megahit_metabat_bin-056,Not found,Not found,Not found
D4_megahit_metabat_bin-068,Not found,Not found,Not found
D4_megahit_metabat_bin-225,Not found,Not found,Not found
D4_megahit_metabat_bin-043,Not found,Not found,Not found
D4_megahit_metabat_bin-091,Not found,Not found,Not found
D4_megahit_metabat_bin-107,Not found,Not found,Not found
D4_megahit_metabat_bin-034,Not found,Not found,Not found
D4_megahit_metabat_bin-021,Not found,Not found,Not found
D4_megahit_metabat_bin-224,Not found,Not found,Not found
D4_megahit_metabat_bin-189,Not found,Not found,Not found
D4_megahit_metabat_bin-082,Not found,Not found,Not found
D4_megahit_metabat_bin-019,bin-019:04/10_8,Cyc2_repCluster3,Not found
D4_megahit_metabat_bin-019,bin-019:05/10_8,Cyc2_repCluster1,Not found
D4_megahit_metabat_bin-114,Not found,Not found,Not found
D4_megahit_metabat_bin-032,Not found,Not found,Not found
D4_megahit_metabat_bin-097,Not found,Not found,Not found
D4_megahit_metabat_bin-115,Not found,Not found,Not found
D4_megahit_metabat_bin-045,bin-045:010/319_15,Cyc2_repCluster3,Not found
D4_megahit_metabat_bin-045,bin-045:131/319_22,ImcH,Not found
D4_megahit_metabat_bin-045,bin-045:315/319_5,CbcA,Not found
D4_megahit_metabat_bin-045,bin-045:315/319_6,CbcB,Not found
D4_megahit_metabat_bin-045,bin-045:152/319_5,CbcL,Not found
D4_megahit_metabat_bin-045,bin-045:055/319_4,OmcF,Not found
D4_megahit_metabat_bin-045,bin-045:054/319_1,637127430 NP_953784 {porin} ombB hypothetical protein [Geobacter sulfurreducens PCA: NC_002939],PCC porin
D4_megahit_metabat_bin-045,bin-045:054/319_2,642769371 YP_002140171 {pc} hypothetical protein [Geobacter bemidjiensis Bem: NC_011146],Outer Surface MHC in PCC
D4_megahit_metabat_bin-045,bin-045:054/319_3,640548485 YP_001229768 {omc} hypothetical protein [Geobacter uraniumreducens Rf4: NC_009483],Outer Surface MHC in PCC
D4_megahit_metabat_bin-045,bin-045:088/319_20,DFE_0449,Not found
D4_megahit_metabat_bin-045,bin-045:091/319_14,DFE_0462,Periplasmic MHC in PCC
D4_megahit_metabat_bin-045,bin-045:091/319_17,DFE_0462,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:091/319_9,DFE_0462,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:152/319_3,DFE_0448,Not found
D4_megahit_metabat_bin-045,bin-045:216/319_40,DFE_0448,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:216/319_41,DFE_0462,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:315/319_7,DFE_0448,Not found
D4_megahit_metabat_bin-045,bin-045:140/319_16,Not found,Periplasmic MHC in PCC
D4_megahit_metabat_bin-045,bin-045:002/319_16,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:010/319_16,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:012/319_25,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:040/319_4,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:091/319_18,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:091/319_19,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:091/319_20,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:091/319_21,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:114/319_1,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:114/319_22,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:122/319_4,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:122/319_8,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:140/319_9,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:140/319_10,Not found,Outer Surface MHC
D4_megahit_metabat_bin-045,bin-045:200/319_6,Not found,Outer Surface MHC
D4_megahit_metabat_bin-163,Not found,Not found,Not found
D4_megahit_metabat_bin-033,Not found,Not found,Not found
D4_megahit_metabat_bin-103,Not found,Not found,Not found
D4_megahit_metabat_bin-198,Not found,Not found,Not found
D4_megahit_metabat_bin-116,bin-116:21/40_34,Cyc2_repCluster3,Not found
D4_megahit_metabat_bin-116,bin-116:29/40_37,Cyc2_repCluster3,Not found
D4_megahit_metabat_bin-116,bin-116:08/40_2,Cyc2_repCluster3,Not found
D4_megahit_metabat_bin-116,bin-116:31/40_19,Cyc2_repCluster3,Not found
D4_megahit_metabat_bin-116,bin-116:17/40_127,Cyc2_repCluster1,Not found
D4_megahit_metabat_bin-116,bin-116:31/40_10,DFE_0461,Not found
D4_megahit_metabat_bin-116,bin-116:39/40_30,Cyc2_repCluster3,Not found
D4_megahit_metabat_bin-199,Not found,Not found,Not found
D4_megahit_metabat_bin-221,bin-221:0385/1534_2,DFE_0461,Not found
D4_megahit_metabat_bin-221,bin-221:0895/1534_2,DFE_0461,Not found
D4_megahit_metabat_bin-117,Not found,Not found,Not found
