MAG,orf,FeGenie_HMM,Shaomei_Type
MJ110516B_megahit_metabat_bin-0342,bin-0342:011/290_64,DFE_0462,Not found
MJ110516B_megahit_metabat_bin-0342,bin-0342:191/290_2,MtoA,Periplasmic MHC in PCC
MJ110516B_megahit_metabat_bin-0342,bin-0342:191/290_3,MtrB_TIGR03509,Not found
MJ110516B_megahit_metabat_bin-0342,bin-0342:191/290_4,MtrC_TIGR03507,Outer Surface MHC
MJ110516B_megahit_metabat_bin-0239,Not found,Not found,Not found
MJ110516B_megahit_metabat_bin-1057,bin-1057:334/374_4,ExtA_pcc_cyt,Outer Surface MHC
MJ110516B_megahit_metabat_bin-1057,bin-1057:294/374_21,ImcH,Not found
MJ110516B_megahit_metabat_bin-1057,bin-1057:124/374_2,Cyc2_repCluster2,Not found
MJ110516B_megahit_metabat_bin-1057,bin-1057:221/374_21,DFE_0449,Not found
MJ110516B_megahit_metabat_bin-1057,bin-1057:334/374_5,DFE_0462,Periplasmic MHC in PCC
MJ110516B_megahit_metabat_bin-1057,bin-1057:069/374_6,Not found,Outer Surface MHC
MJ110516B_megahit_metabat_bin-1057,bin-1057:224/374_11,Not found,Outer Surface MHC
